time,temp,rh,ha_rain_prob,pressure,ha_spread,ha_spread_trend,om_precip,om_rain,om_showers,om_temp,om_rh,om_dew_point,om_pressure,om_cloud,om_wind,yx_condition,yx_temp,yx_humidity,yx_feels_like,yx_prec_prob,yx_prec_strength,yx_pressure_mm,yx_wind_speed,yx_is_rain,ms_precip,ms_temp,ms_rhum,ms_pres,ms_dwpt,ms_wdir,ms_wspd,dew_point,spread,abs_humidity,humidex,spread_deriv,pressure_deriv,pressure_filled,rain_truth,rain_truth_window,front_truth,model_original,model_tuned,model_trend_dominant,model_ha_live,model_pressure_aware,model_pressure_absolute,model_pressure_long_window,model_pressure_lagged,model_pressure_combined,model_combined,model_pressure_primary,model_onset_gate
2026-08-10 03:00:00+00:00,14.953504569,74.60506846972223,,994.2062884194444,,-0.3311438114305555,0.0,0.0,0.0,16.3,67,10.1,993.3,0,2.9,clear,13.0,79.0,12.0,0.0,0.0,748.0,1.7,0.0,0.0,9.9,95.0,1021.0,9.1,0.0,0.0,10.477680469388316,4.475824099611684,9.520418072988635,16.429708807345108,-0.15312500856868017,-0.06186015758061103,994.2062884194444,0.0,0.0,0.0,30.0,31.0,11.0,37.0,31.0,31.0,31.0,31.0,31.0,32.0,35.0,43.0
2026-08-10 04:00:00+00:00,19.338681281638888,60.13733577694444,,994.098834058178,,3.459052273611111,0.0,0.0,0.0,16.8,65,10.2,993.2,0,4.7,clear,12.0,80.0,11.0,0.0,0.0,748.0,1.7,0.0,0.0,12.0,94.0,1020.0,11.1,100.0,1.0,11.408284252666924,7.930397028971964,9.97511006608671,21.26282558813024,1.5537499489747661,-0.017486697502590687,994.098834058178,0.0,0.0,0.0,0.0,22.0,8.0,0.0,22.0,22.0,22.0,22.0,22.0,22.0,6.0,63.0
2026-08-10 05:00:00+00:00,23.558181136694444,44.48347395777778,,993.9379149633722,,4.755153362941667,0.0,0.0,0.0,18.7,57,10.0,993.0,0,6.5,clear,11.0,95.0,11.0,0.0,0.0,746.0,0.0,0.0,0.0,14.0,82.0,1020.0,11.0,120.0,2.0,10.755671496154848,12.802509640539595,9.41690078341266,25.165648696148743,4.163342770463955,-0.13418672803607024,993.9379149633722,0.0,0.0,0.0,0.0,15.0,6.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,8.0,79.0
2026-08-10 06:00:00+00:00,26.054118856777777,39.19368062722222,,993.7275999597332,,2.158185423238889,0.0,0.0,0.0,19.8,54,10.2,992.8,0,7.2,clear,16.0,67.0,14.0,0.0,0.0,746.0,2.8,0.0,0.0,19.8,61.0,1019.6,12.1,220.0,7.0,11.09235287381902,14.961765982958756,9.549383217352815,27.82345118948206,3.515684476993396,-0.18561704922240096,993.7275999597332,0.0,0.0,0.0,0.0,11.0,4.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,86.0
2026-08-10 07:00:00+00:00,27.923029363833333,34.596061552777776,,993.2222828272278,,2.1250572294694443,0.0,0.0,0.0,21.0,50,10.2,992.7,0,9.0,clear,17.0,65.0,15.0,0.0,0.0,746.0,2.8,0.0,0.0,21.0,53.0,1020.0,11.0,190.0,6.0,10.865649273623935,17.0573800902094,9.348432075805231,29.583020157014438,2.127435224834902,-0.3578160680722249,993.2222828272278,0.0,0.0,0.0,0.0,7.0,3.0,0.0,7.0,7.0,7.0,7.0,7.0,8.0,16.0,76.0
2026-08-10 08:00:00+00:00,27.59308652058333,34.585987993611106,,992.7962425673722,,-0.0727156927277778,0.0,0.0,0.0,22.5,46,10.3,992.1,6,11.5,clear,21.0,78.0,23.0,0.0,0.0,747.0,1.0,0.0,0.0,23.0,47.0,1019.0,11.1,180.0,6.0,10.571530325007654,17.021556195575677,9.177466441602972,29.113366165069678,1.0298951063084605,-0.4656786961804756,992.7962425673722,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,52.0
2026-08-10 09:00:00+00:00,26.949643865916663,34.952408749444444,,992.4294411011666,,-0.2619250867166666,0.0,0.0,0.0,23.5,41,9.5,991.9,100,13.7,clear,22.0,50.0,20.0,0.0,0.0,747.0,4.4,0.0,0.0,23.3,47.0,1018.0,11.3,220.0,14.0,10.164102284820162,16.785541581096503,8.950692152512252,28.280330471489265,-0.13591925455644827,-0.39642086303058477,992.4294411011666,0.0,0.0,0.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,29.0,35.0
2026-08-10 10:00:00+00:00,26.81128043958333,35.45133566611111,,992.0383715657194,,-0.2077422990527777,0.0,0.0,0.0,23.7,41,9.7,991.4,92,14.8,cloudy,23.0,45.0,21.0,0.0,0.0,747.0,4.9,0.0,0.0,24.0,44.0,1018.0,11.0,170.0,3.0,10.254633420203943,16.55664701937939,9.00909877715556,28.18370331483787,-0.2324545880981432,-0.37893550082640104,992.0383715657194,0.0,0.0,0.0,2.0,4.0,7.0,4.0,4.0,4.0,5.0,4.0,7.0,7.0,34.0,25.0
2026-08-10 11:00:00+00:00,26.547889841527777,36.12668549,,991.5084448866196,,-0.2642459336527777,0.0,0.0,0.0,24.5,39,9.6,991.1,100,15.8,cloudy,24.0,56.0,26.0,0.0,0.0,746.0,1.0,0.0,0.0,25.0,39.0,1018.0,10.1,190.0,6.0,10.305154215194994,16.24273562633278,9.047458854896732,27.943700426586158,-0.2714029773818609,-0.46049810727350854,991.5084448866196,0.0,0.0,0.0,3.0,3.0,8.0,5.0,3.0,4.0,5.0,3.0,8.0,8.0,40.0,26.0
2026-08-10 12:00:00+00:00,25.559759314722225,36.5468130525,,990.7186825693444,,-0.1458596538583333,0.0,0.0,0.0,25.0,36,8.9,990.3,100,15.1,cloudy,24.0,39.0,21.0,0.0,0.0,746.0,4.8,0.0,0.0,25.3,42.0,1016.4,11.5,230.0,11.0,9.604552008998889,15.955207305723336,8.66183514145184,26.63736956149926,-0.30071985682802715,-0.6598444981875105,990.7186825693444,0.0,0.0,0.0,3.0,3.0,9.0,3.0,9.0,10.0,6.0,3.0,8.0,9.0,40.0,26.0
2026-08-10 13:00:00+00:00,25.521015887416667,35.55436100972222,,989.8318235378832,,0.5667321639277778,0.0,0.0,0.0,25.3,35,8.8,990.0,23,15.5,cloudy,25.0,44.0,23.0,0.0,0.0,746.0,4.8,0.0,0.0,26.0,37.0,1016.0,10.2,180.0,6.0,9.160568978648179,16.360446908768488,8.408354032590546,26.40369344392282,0.05885564121785336,-0.8383106743681878,989.8318235378832,0.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,10.0,5.0,2.0,7.0,8.0,40.0,27.0
2026-08-10 14:00:00+00:00,25.284950631166662,35.738796970833334,,989.0721962190612,,-0.1702165531638888,0.0,0.0,0.0,25.2,35,8.7,988.9,59,15.5,cloudy,26.0,47.0,27.0,0.0,0.0,745.0,2.0,0.0,0.0,26.0,37.0,1016.0,10.2,170.0,4.0,9.029138971310124,16.25581165985654,8.34085469323808,26.11090135244642,0.15030217706660223,-0.8232431751416129,989.0721962190612,0.0,0.0,0.0,0.0,2.0,4.0,3.0,7.0,10.0,4.0,2.0,7.0,7.0,40.0,29.0
2026-08-10 15:00:00+00:00,25.02297881858333,37.25799184,,988.5647903839834,,-0.6969193705277777,0.0,0.0,0.0,25.1,36,9.0,988.4,18,15.8,cloudy,25.0,40.0,22.0,0.0,0.0,745.0,4.5,0.0,0.0,25.2,41.0,1013.9,11.0,220.0,11.0,9.416166942803752,15.606811875779577,8.568397387208854,26.017250946430753,-0.37681751649445516,-0.6335165769498872,988.5647903839834,0.0,0.0,0.0,4.0,4.0,11.0,13.0,9.0,12.0,8.0,4.0,12.0,13.0,40.0,34.0
2026-08-10 16:00:00+00:00,24.567727495472223,39.240335343333335,,988.1205128736584,,-0.9203030327611113,0.0,0.0,0.0,24.9,35,8.4,987.9,1,15.1,clear,25.0,44.0,22.0,0.0,0.0,745.0,4.5,0.0,0.0,25.0,39.0,1015.0,10.1,180.0,3.0,9.7839625330131,14.783764962459124,8.79583061273874,25.725573811396796,-0.7360233486987084,-0.47584167270139227,988.1205128736584,0.0,0.0,0.0,7.0,7.0,22.0,17.0,9.0,12.0,12.0,7.0,17.0,20.0,40.0,34.0
2026-08-10 17:00:00+00:00,23.814853049305555,40.51058750111111,,987.7474659459556,,-0.6586914548999999,0.0,0.0,0.0,24.1,41,10.0,987.8,0,14.8,clear,25.0,40.0,23.0,0.0,0.0,744.0,3.0,0.0,0.0,23.0,47.0,1014.0,11.1,180.0,4.0,9.585880473256,14.228972576049555,8.70182534451125,24.884161799408197,-0.688919649865011,-0.40866221901393374,987.7474659459556,0.0,0.0,0.0,7.0,7.0,22.0,12.0,8.0,11.0,12.0,7.0,17.0,19.0,40.0,32.0
2026-08-10 18:00:00+00:00,22.802349828222223,43.209304162222224,,987.4169502416834,,-0.9517239191305557,0.0,0.0,0.0,22.9,46,10.7,987.3,0,14.4,clear,22.0,48.0,19.0,0.0,0.0,744.0,3.8,0.0,0.0,20.8,56.0,1013.2,11.7,200.0,4.0,9.636418532438098,13.165931295784125,8.761241174972321,23.894149351766085,-0.8089168333374994,-0.35178131598752316,987.4169502416834,0.0,0.0,0.0,8.0,8.0,24.0,18.0,8.0,11.0,13.0,14.0,17.0,19.0,40.0,30.0
2026-08-10 19:00:00+00:00,21.76763280363889,46.681291555277774,,987.0608670856057,,-1.3923146032944445,0.0,0.0,0.0,22.1,48,10.6,987.1,15,14.4,clear,21.0,55.0,19.0,0.0,0.0,744.0,3.4,0.0,0.0,18.0,64.0,1013.0,11.1,150.0,3.0,9.850778127109898,11.916854676528992,8.919156170345593,22.955578460004205,-1.156058949760282,-0.3432994301749659,987.0608670856057,0.0,0.0,0.0,12.0,12.0,35.0,26.0,12.0,15.0,17.0,19.0,19.0,22.0,40.0,30.0
2026-08-10 20:00:00+00:00,21.207307648444445,48.68604867277778,,986.6535327124778,,-0.7456327958444445,0.0,0.0,0.0,21.3,50,10.5,986.4,0,13.3,clear,20.0,39.0,18.0,0.0,0.0,742.0,2.0,0.0,0.0,16.0,72.0,1013.0,11.0,140.0,3.0,9.966864908225562,11.240442740218883,9.005814057434959,22.447831635551953,-0.9627442777826208,-0.38170876460276304,986.6535327124778,0.0,0.0,0.0,10.0,11.0,33.0,14.0,11.0,14.0,16.0,18.0,19.0,21.0,40.0,32.0
2026-08-10 21:00:00+00:00,20.682501807,50.62876177055555,,986.0272540538388,,-0.6191070260527778,0.0,0.0,0.0,20.8,52,10.6,986.1,76,14.4,clear,18.0,57.0,15.0,0.0,0.0,742.0,4.1,0.0,0.0,16.9,70.0,1012.1,11.4,210.0,4.0,10.06987882101485,10.612622985985151,9.084243960356966,21.969985540999456,-0.6521158452719202,-0.5168065158834452,986.0272540538388,0.0,1.0,1.0,7.0,10.0,29.0,12.0,11.0,17.0,14.0,16.0,18.0,20.0,40.0,37.0
2026-08-10 22:00:00+00:00,20.01821449275,53.40086339166667,,985.6768288543276,,-0.86494222055,0.0,0.0,0.0,20.0,59,11.8,985.6,100,14.0,clear,18.0,58.0,15.0,0.0,0.0,742.0,3.7,0.0,0.0,20.0,56.0,1012.0,10.9,190.0,5.0,10.254274642829099,9.763939849920902,9.217629936388485,21.390471526782974,-0.7382514451489905,-0.4883519290751224,985.6768288543276,0.0,1.0,1.0,7.0,9.0,27.0,16.0,10.0,16.0,14.0,14.0,17.0,19.0,89.0,41.0
2026-08-10 23:00:00+00:00,19.53769938969445,55.458108375833326,,985.2511841633084,,-0.6712839163750001,0.0,0.0,0.0,19.6,61,11.9,985.5,100,14.4,clear,16.0,45.0,14.0,0.0,0.0,741.0,1.0,0.0,0.0,18.0,64.0,1012.0,11.1,180.0,4.0,10.374502306390514,9.163197083303935,9.307094514034777,20.965726806264087,-0.7247129513406084,-0.3880349452651899,985.2511841633084,0.0,1.0,1.0,7.0,8.0,25.0,13.0,9.0,15.0,13.0,12.0,17.0,19.0,93.0,43.0
2026-08-11 00:00:00+00:00,19.236167315527776,56.89900772805555,,984.9055124097443,,-0.5040306979666667,0.9,0.9,0.0,18.6,75,14.1,985.0,100,10.4,cloudy,18.0,60.0,15.0,0.0,0.0,741.0,3.9,0.0,0.0,18.5,65.0,1010.8,11.8,210.0,7.0,10.478128166572182,8.758039148955595,9.381249573845396,20.71258123330025,-0.5029503504826538,-0.3856582222916245,984.9055124097443,1.0,1.0,,5.0,7.0,22.0,9.0,8.0,14.0,12.0,10.0,16.0,18.0,96.0,46.0
2026-08-11 01:00:00+00:00,19.012714944583333,58.23892632222223,,984.7001485301112,,-0.3119462609027777,0.1,0.1,0.0,18.7,69,12.9,984.2,100,13.3,overcast,17.0,67.0,15.0,0.0,0.0,741.0,3.2,0.0,0.7,18.0,64.0,1011.0,11.1,190.0,5.0,10.618687342265098,8.394027602318236,9.476687679478813,20.55523308958231,-0.3845847404928495,-0.2755178165986081,984.7001485301112,1.0,1.0,,4.0,6.0,19.0,6.0,7.0,13.0,10.0,8.0,15.0,17.0,99.0,50.0
2026-08-11 02:00:00+00:00,18.94802291961111,59.25866369055556,,984.5103700813306,,-0.3424801703361111,0.1,0.1,0.0,18.1,70,12.6,984.3,100,11.2,overcast,18.0,54.0,17.0,0.0,0.0,740.0,1.0,0.0,0.8,17.0,72.0,1011.0,11.9,200.0,3.0,10.819099098568016,8.128923821043093,9.605926672078846,20.585740968132022,-0.3145576639562506,-0.19757116420686316,984.5103700813306,1.0,0.0,,3.0,5.0,16.0,6.0,6.0,12.0,9.0,7.0,14.0,15.0,100.0,53.0
2026-08-11 03:00:00+00:00,18.471015022388887,64.80835389944444,,984.8062435879416,,-1.2572120098055557,0.0,0.0,0.0,18.3,67,12.1,984.3,99,11.5,overcast,17.0,75.0,16.0,0.0,0.0,740.0,2.7,0.0,0.8,18.0,68.0,1010.2,12.0,310.0,4.0,11.721212954879912,6.749802067508975,10.213704221293446,20.55133507333704,-0.8221127674046302,0.053047528915215025,984.8062435879416,0.0,0.0,0.0,11.0,11.0,25.0,34.0,11.0,17.0,14.0,16.0,19.0,23.0,100.0,54.0
2026-08-11 04:00:00+00:00,19.787748979333333,67.14285509638889,,985.1551402944472,,-0.4567794721777777,0.0,0.0,0.0,18.7,67,12.4,984.3,74,8.6,overcast,17.0,82.0,16.0,0.0,0.0,740.0,2.5,0.0,0.0,17.0,77.0,1011.0,12.9,220.0,1.0,13.513631487644252,6.274117491689081,11.434433436628607,22.81922858262726,-0.9274031646770062,0.3223851065582721,985.1551402944472,0.0,0.0,0.0,18.0,18.0,28.0,24.0,18.0,24.0,20.0,18.0,23.0,28.0,100.0,63.0
2026-08-11 05:00:00+00:00,19.62139017230556,68.81502772805555,,986.0385935672084,,-0.422800498875,0.0,0.0,0.0,19.4,66,12.9,984.8,28,8.6,cloudy,17.0,61.0,16.0,0.0,0.0,739.0,1.0,0.0,0.0,18.0,73.0,1011.0,13.1,270.0,3.0,13.733412366020415,5.887977806285145,11.605513401898897,22.776389957231032,-0.43091213061191525,0.6161749896334072,986.0385935672084,0.0,0.0,0.0,17.0,17.0,23.0,26.0,16.0,21.0,20.0,17.0,22.0,27.0,100.0,62.0
2026-08-11 06:00:00+00:00,23.409244496444444,56.03857330583333,,986.0355838005584,,3.509109470811111,0.0,0.0,0.0,19.9,72,14.7,984.9,0,7.9,cloudy,17.0,76.0,15.0,0.0,0.0,739.0,3.5,0.0,0.0,18.0,78.0,1011.8,14.1,330.0,11.0,14.139542443618597,9.269702052825847,11.7629453560708,26.796615790169845,1.4977922805683832,0.44022175305559585,986.0355838005584,0.0,0.0,0.0,0.0,12.0,16.0,0.0,11.0,15.0,14.0,12.0,16.0,19.0,94.0,77.0
2026-08-11 07:00:00+00:00,22.624469103638887,55.52611286194445,,986.4633135924084,,0.0256841193416666,0.0,0.0,0.0,20.8,66,14.2,985.2,3,13.0,cloudy,18.0,75.0,17.0,0.0,0.0,739.0,3.7,0.0,0.0,20.0,64.0,1012.0,13.0,330.0,6.0,13.267281189006937,9.35718791463195,11.144581913292807,25.519331100527356,1.7346050541734028,0.21236001260001558,986.4633135924084,0.0,0.0,0.0,0.0,9.0,11.0,0.0,8.0,10.0,10.0,9.0,11.0,13.0,92.0,66.0
2026-08-11 08:00:00+00:00,22.99407391041667,53.60535201472222,,986.76003382,,0.7065286463444443,0.0,0.0,0.0,21.1,62,13.6,985.3,83,13.3,cloudy,19.0,68.0,20.0,0.0,0.0,739.0,0.0,0.0,0.0,21.0,60.0,1012.0,12.9,310.0,5.0,13.070776301334556,9.923297609082114,10.98893640433936,25.78133654663692,0.3267977781281335,0.3622250097208166,986.76003382,0.0,1.0,1.0,0.0,6.0,8.0,0.0,5.0,7.0,7.0,6.0,8.0,9.0,92.0,67.0
2026-08-11 09:00:00+00:00,22.14661974347222,53.64792625194445,,986.9103191357416,,-0.0116537151805555,0.0,0.0,0.0,20.9,60,12.9,985.6,100,15.1,cloudy,20.0,61.0,18.0,0.0,0.0,739.0,4.6,0.0,0.0,21.0,61.0,1012.2,13.2,290.0,14.0,12.297342795132563,9.849276948339655,10.476361961055922,24.522002020253936,0.24604451685385256,0.22350277166657406,986.9103191357416,0.0,1.0,1.0,0.0,4.0,6.0,0.0,4.0,5.0,5.0,4.0,5.0,6.0,92.0,39.0
2026-08-11 10:00:00+00:00,23.33778875433333,49.01136888194444,,987.1832027469724,,1.4800489783694444,0.0,0.0,0.0,21.8,55,12.3,986.0,100,14.4,cloudy,21.0,62.0,19.0,0.0,0.0,739.0,5.0,0.0,0.0,20.0,60.0,1013.0,12.0,300.0,7.0,12.020495765629432,11.3172929887039,10.246100977381174,25.570154897375797,0.6969976898108924,0.2115844634861901,987.1832027469724,0.0,1.0,1.0,0.0,3.0,4.0,0.0,3.0,4.0,3.0,3.0,4.0,5.0,40.0,48.0
2026-08-11 11:00:00+00:00,22.88614995858333,46.3173281075,,987.3684559264748,,1.3518658895416664,0.1,0.1,0.0,20.9,61,13.1,986.4,0,12.2,cloudy,22.0,79.0,24.0,0.0,0.0,740.0,3.0,0.0,0.0,22.0,50.0,1013.0,11.1,280.0,7.0,10.75290432543363,12.133245633149702,9.43654236132809,24.492300329812604,1.1419843424050233,0.2290683953665962,987.3684559264748,1.0,1.0,,0.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,40.0,40.0
2026-08-11 12:00:00+00:00,22.305626548000003,43.719156095277775,,987.4244326646472,,0.650195107225,0.0,0.0,0.0,22.6,43,9.4,986.5,2,15.1,cloudy,20.0,59.0,18.0,0.0,0.0,740.0,4.7,0.0,0.0,21.9,46.0,1012.7,9.7,330.0,14.0,9.362064234718792,12.94356231328121,8.615827709426927,23.276135994344003,0.8131346622886556,0.12061495883739326,987.4244326646472,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,40.0
2026-08-11 13:00:00+00:00,21.725039792916665,41.46702795833333,,987.68023904095,,0.6793284347333333,0.0,0.0,0.0,23.1,39,8.4,985.6,9,13.7,cloudy,22.0,55.0,20.0,0.0,0.0,740.0,5.4,0.0,0.0,21.0,46.0,1013.0,8.9,310.0,7.0,8.0553413205657,13.669698472350964,7.903455577333854,22.144245619430745,0.768226419600631,0.1558915572376236,987.68023904095,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,40.0,28.0
2026-08-11 14:00:00+00:00,18.803829364,56.06544389111111,,989.0746023827418,,-4.723026552880556,0.2,0.2,0.0,18.9,64,11.9,987.1,100,17.6,cloudy,22.0,64.0,23.0,0.0,0.0,741.0,2.0,0.0,0.0,22.0,38.0,1013.0,7.0,270.0,8.0,9.853484218434712,8.950345145565286,9.011332227113188,19.992996574382452,-1.9966085838579621,0.8250848590473083,989.0746023827418,1.0,0.0,,15.0,15.0,60.0,28.0,10.0,13.0,12.0,15.0,15.0,19.0,68.0,21.0
2026-08-11 15:00:00+00:00,17.92612462713889,57.94866581472223,,989.1838680193612,,-0.8261876891499998,0.0,0.0,0.0,18.3,62,10.9,987.6,100,15.5,light-rain,22.0,52.0,18.0,90.0,0.25,741.0,6.4,1.0,0.0,17.1,68.0,1015.1,11.1,320.0,14.0,9.525966700464211,8.400157926674678,8.842253636207571,18.96885714138128,-2.634770272838143,0.7518144892055716,989.1838680193612,0.0,0.0,0.0,15.0,15.0,79.0,15.0,10.0,13.0,12.0,15.0,15.0,22.0,65.0,20.0
2026-08-11 16:00:00+00:00,17.493432049805556,57.90226487444445,,989.5611884879056,,-0.0362929969416666,0.0,0.0,0.0,17.9,69,12.1,988.0,99,10.8,light-rain,19.0,56.0,15.0,90.0,0.25,741.0,6.3,1.0,0.0,16.0,77.0,1015.0,12.0,270.0,3.0,9.108754460841464,8.384677588964092,8.610505633718578,18.35369290807671,-0.2828337783005974,0.24329305258191883,989.5611884879056,0.0,0.0,0.0,3.0,11.0,58.0,1.0,8.0,11.0,9.0,11.0,11.0,16.0,53.0,20.0
2026-08-11 17:00:00+00:00,16.84815440741667,63.551504253888886,,990.0892591930666,,-1.404795549125,0.0,0.0,0.0,17.9,63,10.7,988.8,0,15.1,cloudy,17.0,45.0,12.0,0.0,0.0,741.0,5.0,0.0,0.0,17.0,59.0,1016.0,8.9,270.0,5.0,9.887791653649792,6.960362753766876,9.092957510978732,18.052825232928793,-0.719897586453901,0.45269558685271255,990.0892591930666,0.0,0.0,0.0,8.0,10.0,47.0,35.0,8.0,10.0,7.0,10.0,9.0,13.0,47.0,32.0
2026-08-11 18:00:00+00:00,15.57795926625,66.91796185583333,,991.0931183885,,-1.055754973672222,0.0,0.0,0.0,17.3,67,11.1,989.5,1,15.1,clear,17.0,57.0,13.0,0.0,0.0,741.0,5.0,0.0,0.0,16.0,74.0,1016.4,11.4,310.0,11.0,9.4508660443816,6.1270932218683996,8.869336664190055,16.58751188007714,-1.128792183547846,0.7659649502971888,991.0931183885,0.0,0.0,0.0,21.0,21.0,43.0,36.0,16.0,18.0,18.0,21.0,17.0,19.0,44.0,30.0
2026-08-11 19:00:00+00:00,14.410608960555557,69.12347407722223,,991.5660049781724,,-0.7771645818888889,0.0,0.0,0.0,17.0,67,10.8,990.0,2,17.6,clear,17.0,63.0,14.0,0.0,0.0,741.0,4.3,0.0,0.0,14.0,82.0,1017.0,11.0,320.0,4.0,8.81759262331456,5.5930163372409964,8.533663079158295,15.146179532190173,-0.6836732082629399,0.7383728925528885,991.5660049781724,0.0,0.0,0.0,23.0,23.0,36.0,36.0,18.0,19.0,19.0,23.0,21.0,23.0,40.0,27.0
2026-08-11 20:00:00+00:00,14.655109974138888,68.33388132805555,,992.0547135919138,,-0.1380603659472222,0.0,0.0,0.0,16.3,69,10.6,990.6,0,19.4,clear,16.0,71.0,13.0,0.0,0.0,742.0,4.0,0.0,0.0,13.0,82.0,1017.0,10.0,310.0,5.0,8.881155628549898,5.77395434558899,8.563060005194638,15.417717463416286,-0.17656943813970474,0.48079760170691094,992.0547135919138,0.0,0.0,0.0,16.0,21.0,27.0,22.0,17.0,19.0,17.0,19.0,18.0,19.0,30.0,30.0
2026-08-11 21:00:00+00:00,14.726234761777777,68.65705179305556,,992.375812142536,,-0.1382602357805555,0.0,0.0,0.0,15.1,79,11.5,991.3,8,13.3,clear,15.0,67.0,12.0,0.0,0.0,742.0,4.3,0.0,0.0,12.6,84.0,1018.5,10.0,300.0,4.0,9.019130359873403,5.707104401904374,8.640951087438571,15.547883767997648,0.05704403233168875,0.40490358218181655,992.375812142536,0.0,0.0,0.0,14.0,19.0,19.0,23.0,16.0,17.0,15.0,16.0,15.0,16.0,25.0,37.0
2026-08-11 22:00:00+00:00,14.728519994833334,70.18164684805555,,992.7690139023612,,-0.3864734638694445,0.0,0.0,0.0,14.7,76,10.5,991.9,100,15.5,clear,14.0,71.0,11.0,0.0,0.0,742.0,4.1,0.0,0.0,13.0,82.0,1018.0,10.0,290.0,3.0,9.347688873323671,5.380831121509663,8.834062147100251,15.692728380148298,-0.1965616120396634,0.3571501552236782,992.7690139023612,0.0,0.0,0.0,20.0,20.0,15.0,30.0,20.0,20.0,16.0,20.0,15.0,16.0,25.0,44.0
2026-08-11 23:00:00+00:00,13.68852185736111,75.99701683361111,,993.236670469064,,-1.1313582349972222,0.0,0.0,0.0,14.4,78,10.6,992.3,1,17.3,clear,12.0,73.0,9.0,0.0,0.0,744.0,3.0,0.0,0.0,12.0,88.0,1019.0,10.1,300.0,4.0,9.531246251468708,4.157275605892401,8.97606427377182,14.733592462612963,-0.7749143980059863,0.4304291632640229,993.236670469064,0.0,0.0,0.0,40.0,40.0,23.0,55.0,40.0,40.0,36.0,40.0,34.0,37.0,34.0,39.0
2026-08-12 00:00:00+00:00,12.840719205111112,78.42943058055556,,993.8626179218804,,-0.6700620254444444,0.0,0.0,0.0,14.0,77,10.0,992.6,100,18.4,clear,13.0,75.0,10.0,0.0,0.0,744.0,4.3,0.0,0.0,12.1,87.0,1020.1,10.0,320.0,4.0,9.177906519216922,3.66281268589419,8.791417135124204,13.73091297769835,-0.8590092178077366,0.5468020097596309,993.8626179218804,0.0,0.0,0.0,47.0,47.0,26.0,50.0,42.0,42.0,42.0,41.0,41.0,43.0,36.0,34.0
2026-08-12 01:00:00+00:00,12.36526067297222,79.84106846499999,,994.3142591625613,,-0.2752525274944444,0.0,0.0,0.0,13.5,79,9.9,993.4,0,16.6,clear,12.0,78.0,9.0,0.0,0.0,744.0,3.9,0.0,0.0,12.0,88.0,1020.0,10.1,300.0,4.0,8.98032649951109,3.3849341734611293,8.689650555308098,13.170255906196553,-0.38617071621563603,0.5387943467486025,994.3142591625613,0.0,0.0,0.0,45.0,46.0,22.0,46.0,42.0,42.0,42.0,41.0,41.0,42.0,37.0,31.0
2026-08-12 02:00:00+00:00,11.931853045055556,81.8235462213889,,994.8835403667724,,-0.4000000000000001,0.0,0.0,0.0,13.1,79,9.5,993.7,100,16.2,clear,12.0,73.0,10.0,0.0,0.0,745.0,2.0,0.0,0.0,11.0,94.0,1020.0,10.1,300.0,4.0,8.921509884088088,3.0103431609674676,8.66841983135656,12.711678629777873,-0.3262347624633613,0.510461222445997,994.8835403667724,0.0,0.0,0.0,49.0,49.0,18.0,51.0,44.0,44.0,44.0,49.0,44.0,44.0,42.0,35.0
2026-08-12 03:00:00+00:00,11.651928097444443,82.19395511694445,,995.5362616650472,,-0.077582846,0.0,0.0,0.0,12.4,81,9.3,994.2,0,15.8,clear,11.0,80.0,8.0,0.0,0.0,745.0,3.9,0.0,0.0,11.5,89.0,1021.9,9.7,340.0,7.0,8.715001900479699,2.9369261969647447,8.55684646472094,12.344076410394159,-0.22400398824819234,0.6110012512429535,995.5362616650472,0.0,0.0,0.0,49.0,49.0,15.0,46.0,44.0,44.0,44.0,49.0,43.0,43.0,44.0,37.0
2026-08-12 04:00:00+00:00,14.42527110125,70.87180345444445,,996.0279862693806,,2.238132706761111,0.0,0.0,0.0,12.2,82,9.3,994.9,1,15.1,clear,11.0,83.0,8.0,0.0,0.0,745.0,3.8,0.0,0.0,11.0,94.0,1022.0,10.1,320.0,3.0,9.202312926285401,5.2229581749645995,8.75734672807781,15.3260587232022,1.1063075069985657,0.5722229513040702,996.0279862693806,0.0,0.0,0.0,13.0,38.0,10.0,0.0,33.0,33.0,34.0,38.0,32.0,33.0,17.0,50.0
2026-08-12 05:00:00+00:00,17.663628882916665,56.77800755027778,,996.5654596251752,,3.593701969013889,0.0,0.0,0.0,13.1,77,9.1,995.5,1,15.5,clear,12.0,84.0,10.0,0.0,0.0,745.0,2.0,0.0,0.0,13.0,82.0,1022.0,10.0,320.0,6.0,8.976946164618766,8.686682718297899,8.529389148679988,18.467175168670526,2.8748782606665766,0.5145989800640223,996.5654596251752,0.0,0.0,0.0,0.0,27.0,7.0,0.0,23.0,23.0,23.0,27.0,23.0,23.0,0.0,63.0
